EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,Over18,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,YearsSinceLastPromotion,outlier,MonthlyIncome_Log,YearsAtCompany_Winsorized,TotalWorkingYears_Rank,NumCompaniesWorked_Robust,IncomePerYearWorked,OverTime_Numeric,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
416,34,0,135,19,3,1,3,46,3,2,22534,Y,3,3,80,2,2,5,1,8.399535147948004,11,0.7445578231292517,0.6666666666666666,296.26666666666665,0,4,0.3999999999999999,0.45454545454545453,0.7333333333333333,1,2,0.23076923076923078,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
417,41,1,1102,1,2,1,2,94,3,4,19479,Y,3,1,80,0,0,0,1,8.69851424787661,6,0.3904761904761905,2.0,749.125,1,0,1.2,0.0,0.75,3,1,0.2727272727272727,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
418,34,0,970,8,2,1,2,96,3,3,7360,Y,3,4,80,0,2,4,1,8.723068501163928,5,0.5595238095238095,0.3333333333333333,614.2,0,3,1.8,0.8,0.5,1,1,0.2727272727272727,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
419,39,0,505,2,4,1,3,64,3,3,6420,Y,4,4,80,0,1,11,1,9.30008966411979,19,0.8493197278911565,-0.6666666666666666,546.9,0,3,1.8,0.5789473684210527,0.95,1,2,0.16,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
420,32,1,1125,16,1,1,2,72,1,1,4681,Y,4,2,80,0,5,6,1,8.273846932784508,10,0.5595238095238095,-0.3333333333333333,391.9,1,2,0.6,0.6,1.0,1,2,0.18181818181818182,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False
421,37,0,889,9,3,1,2,53,3,4,11411,Y,3,3,80,3,3,1,1,7.752335163302292,4,0.13401360544217686,-0.3333333333333333,581.5,1,1,0.6,0.25,1.0,1,2,0.25,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
422,30,1,138,22,3,1,1,48,3,3,11539,Y,3,2,80,0,2,0,1,7.665284718471351,5,0.32789115646258504,0.6666666666666666,304.57142857142856,1,2,0.6,0.0,0.7142857142857143,1,1,0.2727272727272727,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
423,47,0,1001,4,3,1,3,92,2,2,19271,Y,3,3,80,1,4,14,-1,9.24319470884713,20,0.9527210884353742,2.0,369.0357142857143,1,2,0.7999999999999998,0.6363636363636364,0.7857142857142857,1,1,0.25,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
424,55,0,452,1,3,1,4,81,3,1,18938,Y,3,3,80,0,2,4,-1,9.854612384753992,20,0.996938775510204,-0.6666666666666666,514.7297297297297,1,2,3.0,0.1111111111111111,0.972972972972973,2,1,0.21428571428571427,2,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False
425,37,0,1225,10,2,1,4,80,4,4,15232,Y,3,1,80,0,2,0,1,8.45126704130007,1,0.13401360544217686,0.3333333333333333,1170.0,0,3,1.0,0.0,0.25,3,1,0.17647058823529413,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
426,35,0,619,1,3,1,2,85,3,3,18659,Y,3,3,80,0,2,6,1,8.45914025996762,11,0.7445578231292517,2.3333333333333335,314.46666666666664,0,3,0.19999999999999996,0.5454545454545454,0.7333333333333333,0,1,0.2727272727272727,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
427,46,0,638,1,3,1,3,40,2,1,3142,Y,3,3,80,1,5,9,1,9.27556615689389,10,0.8710884353741497,0.0,508.23809523809524,1,1,1.2,0.9,0.47619047619047616,2,2,0.23076923076923078,2,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
428,29,0,1082,9,4,1,4,43,3,3,25412,Y,3,3,80,1,2,1,1,7.99799931797973,5,0.45816326530612245,2.3333333333333335,330.44444444444446,0,3,0.4,0.2,0.5555555555555556,0,1,0.17647058823529413,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
429,36,0,922,3,2,1,1,39,3,4,2561,Y,4,1,80,1,2,0,1,7.950149887652018,1,0.32789115646258504,1.0,405.0,0,3,1.0,0.0,0.14285714285714285,3,1,0.18181818181818182,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
430,24,0,1269,4,1,1,1,46,2,4,10778,Y,3,4,80,0,2,3,1,8.059276223305648,5,0.2578231292517007,-0.6666666666666666,527.0,0,2,0.6,0.6,0.8333333333333334,0,0,0.17647058823529413,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
431,50,0,1464,2,4,1,2,62,3,3,12853,Y,3,4,80,1,2,7,1,9.86464276871256,8,0.9608843537414966,0.0,663.3448275862069,1,1,4.8,0.875,0.27586206896551724,1,1,0.2727272727272727,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
432,32,0,1184,1,3,1,3,70,2,2,3974,Y,4,3,80,0,3,0,1,7.75491027202143,3,0.18537414965986396,1.3333333333333333,466.4,0,3,1.0,0.0,0.6,1,0,0.2,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
433,34,0,121,2,4,1,3,86,2,1,7530,Y,3,3,80,0,3,1,1,8.385260520155413,6,0.2578231292517007,-0.3333333333333333,730.1666666666666,0,3,0.0,0.16666666666666666,1.0,2,1,0.2727272727272727,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
434,26,0,652,7,3,1,3,100,4,1,23577,Y,3,4,80,0,2,0,1,8.182838710766026,7,0.3904761904761905,-0.6666666666666666,447.25,0,3,-0.3999999999999999,0.0,0.875,3,1,0.25,1,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
435,33,0,1141,1,3,1,3,42,4,1,3193,Y,3,1,80,2,3,1,1,8.589885876809678,5,0.5595238095238095,0.0,537.6,0,3,1.4,0.2,0.5,0,2,0.15789473684210525,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
436,48,0,1108,15,4,1,3,65,3,1,16530,Y,3,4,80,1,3,7,1,7.769800996003896,8,0.5595238095238095,2.0,236.7,0,2,0.6,0.875,0.8,3,1,0.25,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
437,35,0,1199,18,4,1,3,80,3,3,24594,Y,3,4,80,2,2,0,1,8.646465527120377,10,0.5595238095238095,-0.3333333333333333,568.9,1,3,1.6,0.0,1.0,1,2,0.21428571428571427,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
438,38,0,1391,10,1,1,3,66,3,3,12127,Y,3,2,80,1,0,0,1,7.895436006942965,2,0.09829931972789116,-0.6666666666666666,894.6666666666666,0,2,0.8,0.0,0.6666666666666666,1,2,0.17647058823529413,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
439,37,0,1462,11,3,1,1,94,3,3,19106,Y,3,1,80,0,6,0,1,8.196987927258897,3,0.3904761904761905,0.6666666666666666,453.625,0,3,0.6,0.0,0.375,2,1,0.16666666666666666,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
440,35,0,1276,16,3,1,4,72,3,3,14295,Y,3,3,80,0,2,0,1,8.94023623179847,8,0.5595238095238095,0.6666666666666666,763.2,1,2,1.6,0.0,0.8,0,1,0.25,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
441,32,0,128,2,1,1,4,84,2,1,19737,Y,3,4,80,0,5,0,1,7.685703061234547,6,0.45816326530612245,0.6666666666666666,241.77777777777777,0,3,1.6,0.0,0.6666666666666666,3,1,0.23076923076923078,1,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
442,38,0,240,2,4,1,1,75,4,1,26085,Y,3,4,80,0,2,4,1,8.696343057044556,15,0.7945578231292517,1.3333333333333333,351.7647058823529,1,2,0.6000000000000001,0.26666666666666666,0.8823529411764706,3,2,0.25,3,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False
443,39,0,117,10,1,1,3,99,3,1,5355,Y,3,4,80,0,3,11,1,9.745019231764333,20,0.8710884353741497,-0.3333333333333333,812.7619047619048,1,2,2.2,0.5238095238095238,1.0,3,1,0.21428571428571427,2,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
444,33,0,117,9,3,1,1,60,3,4,6311,Y,3,2,80,1,5,4,1,7.930925372483388,14,0.7445578231292517,-0.6666666666666666,185.4,0,3,-1.0,0.2857142857142857,0.9333333333333333,2,1,0.23076923076923078,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
445,34,0,511,3,2,1,4,32,1,4,25353,Y,3,1,80,0,3,2,1,8.704502289721232,2,0.2578231292517007,1.0,1004.8333333333334,0,3,1.6,1.0,0.3333333333333333,3,1,0.25,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
446,59,0,326,3,3,1,3,48,2,4,16490,Y,3,4,80,0,2,0,1,8.551014739891748,6,0.6976190476190476,1.0,397.7692307692308,0,3,1.8,0.0,0.46153846153846156,0,1,0.17647058823529413,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
447,36,0,928,1,2,1,2,56,3,4,2823,Y,3,4,80,1,1,4,1,8.732627099660395,18,0.8149659863945579,-0.3333333333333333,344.5,1,1,-0.7999999999999998,0.2222222222222222,1.0,0,1,0.21428571428571427,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
448,37,0,663,11,3,1,2,47,3,4,10056,Y,3,3,80,3,1,0,1,9.40804303080844,10,0.5595238095238095,-0.3333333333333333,1218.5,1,2,1.4,0.0,1.0,1,2,0.21428571428571427,1,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
449,31,0,1079,16,4,1,1,70,3,3,19002,Y,3,1,80,3,2,0,1,9.00724451596575,1,0.5595238095238095,0.0,816.1,0,3,3.0,0.0,0.1,2,1,0.23076923076923078,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
450,28,0,1117,8,2,1,4,66,3,4,4488,Y,4,4,80,0,3,0,1,8.105005537547246,5,0.18537414965986396,-0.3333333333333333,662.0,0,3,0.4,0.0,1.0,0,1,0.19047619047619047,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
451,49,0,1245,18,4,1,4,58,2,3,2125,Y,3,3,80,1,5,0,-1,9.878323578872578,20,0.972108843537415,-0.3333333333333333,629.0967741935484,1,2,3.2,0.0,1.0,0,1,0.17647058823529413,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
452,34,0,254,1,2,1,2,83,2,4,22794,Y,3,4,80,1,3,1,1,8.195057690895077,6,0.2578231292517007,-0.3333333333333333,603.6666666666666,1,2,0.0,0.16666666666666666,1.0,0,1,0.23076923076923078,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
453,36,0,894,1,4,1,4,33,2,3,15411,Y,3,3,80,0,6,1,1,8.383661798791715,3,0.13401360544217686,-0.6666666666666666,1093.5,0,3,1.6,0.3333333333333333,0.75,0,0,0.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
454,53,0,1395,24,4,1,2,48,4,4,3458,Y,3,3,80,0,2,1,1,8.854522203757432,4,0.6404761904761904,0.3333333333333333,636.8181818181819,0,3,2.4,0.25,0.36363636363636365,1,1,0.2,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
455,48,0,708,7,2,1,4,95,3,3,11740,Y,3,3,80,2,3,7,1,7.884576510596324,9,0.8316326530612245,0.0,139.73684210526315,1,2,-0.3999999999999999,0.7777777777777778,0.47368421052631576,0,2,0.2727272727272727,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
456,35,1,1204,4,3,1,4,86,3,1,10333,Y,4,1,80,0,2,4,1,9.167745974343763,8,0.45816326530612245,-0.6666666666666666,1064.6666666666667,1,2,1.6,0.5,0.8888888888888888,0,1,0.18181818181818182,3,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False
457,27,0,994,8,3,1,4,37,3,3,2975,Y,3,4,80,0,0,1,1,9.074176947163311,9,0.45816326530612245,-0.3333333333333333,969.5555555555555,0,3,1.4,0.1111111111111111,1.0,1,2,0.2,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
458,48,0,1355,4,4,1,3,78,2,3,22245,Y,3,2,80,0,3,4,1,9.305650551780507,15,0.9455782312925171,1.6666666666666667,407.3703703703704,0,3,0.7999999999999998,0.26666666666666666,0.5555555555555556,1,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
459,41,0,933,9,4,1,3,94,3,1,6961,Y,4,4,80,1,2,1,1,7.713784616598755,5,0.32789115646258504,0.0,319.7142857142857,0,3,1.0,0.2,0.7142857142857143,3,1,0.19047619047619047,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
460,36,0,469,3,3,1,3,46,3,2,9256,Y,3,3,80,0,2,0,1,8.214194414852564,11,0.669047619047619,-0.3333333333333333,307.6666666666667,0,2,-1.0,0.0,0.9166666666666666,1,2,0.25,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
461,40,0,1151,9,5,1,4,63,2,4,14242,Y,3,4,80,1,5,0,1,8.492285555710053,3,0.18537414965986396,2.3333333333333335,975.2,0,1,1.6,0.0,0.6,0,0,0.21428571428571427,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
462,49,0,464,16,3,1,4,74,3,1,24941,Y,3,2,80,1,2,2,1,7.858640655620791,2,0.7945578231292517,0.6666666666666666,152.1764705882353,1,1,0.6,1.0,0.11764705882352941,1,1,0.1875,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
463,31,0,746,8,4,1,3,61,3,4,20682,Y,4,4,80,0,2,1,1,8.39502555744203,11,0.6404761904761904,-0.3333333333333333,402.1818181818182,0,3,0.6000000000000001,0.09090909090909091,1.0,0,1,0.17391304347826086,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
464,20,1,1362,10,1,1,4,32,3,3,26999,Y,3,4,80,0,5,1,1,6.917705609835305,1,0.03537414965986395,-0.3333333333333333,1009.0,1,2,1.0,1.0,1.0,1,1,0.2727272727272727,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
465,37,0,370,10,4,1,4,58,3,1,4992,Y,3,2,80,0,4,0,1,8.346167594364134,10,0.5595238095238095,-0.3333333333333333,421.3,0,1,1.4,0.0,1.0,1,1,0.2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
466,36,1,318,9,3,1,4,79,2,3,21777,Y,3,1,80,1,0,0,1,8.128290171607052,1,0.07346938775510205,-0.6666666666666666,1694.0,1,1,1.0,0.0,0.5,2,1,0.17647058823529413,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
467,40,0,369,8,2,1,2,92,3,1,5041,Y,3,2,80,1,3,0,1,8.78216942633238,1,0.8149659863945579,0.0,362.0,1,2,2.0,0.0,0.05555555555555555,1,1,0.1875,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
468,35,0,944,1,3,1,3,92,3,3,9096,Y,3,1,80,0,3,0,1,9.081369990679223,10,0.5595238095238095,-0.3333333333333333,878.9,0,4,1.6,0.0,1.0,2,2,0.21428571428571427,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
469,24,0,1206,17,1,1,4,41,2,3,24117,Y,3,2,80,2,6,3,1,8.384347278082808,4,0.18537414965986396,-0.3333333333333333,875.4,0,3,1.6,0.75,0.8,1,1,0.2,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
470,23,0,373,1,2,1,4,47,3,3,16901,Y,4,4,80,1,2,0,1,7.1098794630722715,1,0.03537414965986395,-0.3333333333333333,1223.0,0,3,1.0,0.0,1.0,1,1,0.18181818181818182,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
471,28,0,1476,16,2,1,2,68,4,1,4824,Y,3,3,80,0,2,0,1,8.641532465671846,8,0.45816326530612245,-0.6666666666666666,629.0,0,3,1.4,0.0,0.8888888888888888,2,1,0.15789473684210525,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
472,60,0,1179,16,4,1,1,84,3,1,11924,Y,3,4,80,0,1,2,1,8.595264726836392,2,0.5595238095238095,2.0,540.5,0,3,1.6,1.0,0.2,3,1,0.21428571428571427,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
473,47,0,1379,16,4,1,3,64,4,3,6759,Y,3,3,80,0,3,2,1,8.53070154144103,19,0.8493197278911565,-0.3333333333333333,253.35,1,3,0.0,0.10526315789473684,0.95,0,2,0.15789473684210525,1,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
