EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Original,MonthlyIncome_Log,YearsAtCompany_Original,YearsAtCompany_Winsorized,YearsSinceLastPromotion_Original,TotalWorkingYears_Original,TotalWorkingYears_Rank,NumCompaniesWorked_Original,NumCompaniesWorked_Robust,IncomePerYearWorked,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
505,19,1,528,22,1,4,50,3,1,3,1675,26820,1,19,3,4,0,0,2,2,0,0,0,0,1675,7.424165281042028,0,1,0,0,0.004081632653061225,1,-0.3333333333333333,1675.0,1,1.0,0.0,0.0,1,1,0.15789473684210525,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
506,46,0,734,2,4,3,46,3,5,4,19328,14218,7,17,3,3,1,24,3,3,2,1,2,2,19328,9.869361837806752,2,2,2,24,0.9180272108843538,7,1.6666666666666667,805.3333333333334,2,4.8,1.0,0.08333333333333333,1,1,0.17647058823529413,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
507,24,0,673,11,2,1,96,4,2,3,4011,8232,0,18,3,4,1,5,5,2,4,2,1,3,4011,8.297045149081827,4,4,1,5,0.18537414965986396,0,-0.6666666666666666,802.2,2,1.6,0.25,0.8,1,0,0.16666666666666666,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
508,22,0,604,6,1,1,69,3,1,3,2773,12145,0,20,4,4,0,3,3,3,2,2,2,2,2773,7.928045600874777,2,2,2,3,0.09829931972789116,0,-0.6666666666666666,924.3333333333334,3,0.6,1.0,0.6666666666666666,1,1,0.2,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
509,43,0,244,2,3,2,97,3,1,4,3539,5033,0,13,3,2,0,10,5,3,9,7,1,8,3539,8.17188200612782,9,9,1,10,0.5595238095238095,0,-0.6666666666666666,353.9,3,-0.3999999999999999,0.1111111111111111,0.9,2,1,0.23076923076923078,0,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
510,42,0,570,8,3,2,66,3,5,4,18430,16225,1,13,3,2,1,24,4,2,24,7,14,9,18430,9.821789308551622,24,20,14,24,0.9180272108843538,1,-0.3333333333333333,767.9166666666666,2,3.6,0.5833333333333334,1.0,2,2,0.23076923076923078,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
511,33,0,1392,3,4,4,56,3,1,3,2909,23159,1,11,3,3,0,8,3,3,8,7,3,0,2909,7.975908360165538,8,8,3,8,0.3904761904761905,1,-0.3333333333333333,363.625,2,-0.3999999999999999,0.375,1.0,0,2,0.2727272727272727,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
512,37,0,1115,1,4,1,51,2,2,3,5993,2689,1,18,3,3,1,7,2,4,7,5,0,7,5993,8.69851424787661,7,7,0,7,0.32789115646258504,1,-0.3333333333333333,856.1428571428571,4,1.0,0.0,1.0,0,1,0.16666666666666666,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
513,39,0,1218,1,1,2,52,3,5,3,19197,8213,1,14,3,3,1,21,3,3,21,8,1,6,19197,9.862561385923483,21,20,1,21,0.8710884353741497,1,-0.3333333333333333,914.1428571428571,2,3.4,0.047619047619047616,1.0,0,2,0.21428571428571427,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
514,36,0,607,7,3,1,83,4,2,1,4639,2261,2,16,3,4,1,17,2,2,15,7,6,13,4639,8.442469645220301,15,15,6,17,0.7945578231292517,2,0.0,272.88235294117646,2,0.6000000000000001,0.4,0.8823529411764706,3,2,0.1875,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
515,50,0,1046,10,3,4,100,2,3,4,10496,2755,6,15,3,4,0,20,2,3,4,3,1,3,10496,9.258844781035798,4,4,1,20,0.8493197278911565,6,1.3333333333333333,524.8,3,2.4,0.25,0.2,0,1,0.2,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
516,33,0,213,7,3,3,49,3,3,3,11691,25995,0,11,3,4,0,14,3,4,13,9,3,7,11691,9.366660126231137,13,13,3,14,0.7204081632653061,0,-0.6666666666666666,835.0714285714286,4,1.2,0.23076923076923078,0.9285714285714286,1,1,0.2727272727272727,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
517,43,0,1001,9,5,4,72,3,2,3,5679,19627,3,13,3,2,1,10,3,3,8,7,4,7,5679,8.644706511715198,8,8,4,10,0.5595238095238095,3,0.3333333333333333,567.9,2,0.6000000000000001,0.5,0.8,1,2,0.23076923076923078,1,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
518,31,0,561,3,3,4,33,3,1,3,4084,4156,1,12,3,1,0,7,2,1,7,2,7,7,4084,8.315077007294104,7,7,7,7,0.32789115646258504,1,-0.3333333333333333,583.4285714285714,1,0.6,1.0,1.0,2,2,0.25,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
519,30,0,1275,28,2,4,64,3,2,4,5775,11934,1,13,3,4,2,11,2,3,10,8,1,9,5775,8.661466680572662,10,10,1,11,0.6404761904761904,1,-0.3333333333333333,525.0,3,0.3999999999999999,0.1,0.9090909090909091,0,1,0.23076923076923078,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
520,35,0,880,12,4,4,36,3,2,4,4581,10414,3,24,4,1,0,13,2,4,11,9,6,7,4581,8.42989086301344,11,11,6,13,0.6976190476190476,3,0.3333333333333333,352.38461538461536,3,0.19999999999999996,0.5454545454545454,0.8461538461538461,3,2,0.16666666666666666,2,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False
521,36,1,1218,9,4,3,82,2,1,1,3407,6986,7,23,4,2,0,10,4,3,5,3,0,3,3407,8.133880887949207,5,5,0,10,0.5595238095238095,7,1.6666666666666667,340.7,3,0.4,0.0,0.5,1,1,0.17391304347826086,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
522,53,1,607,2,5,3,78,2,3,4,10169,14618,0,16,3,2,1,34,4,3,33,7,1,9,10169,9.227197489042606,33,20,1,34,0.9877551020408163,0,-0.6666666666666666,299.0882352941176,3,1.6,0.030303030303030304,0.9705882352941176,2,1,0.1875,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
523,54,0,157,10,3,3,77,3,2,1,4440,25198,6,19,3,4,0,9,3,3,5,2,1,4,4440,8.398634855292102,5,5,1,9,0.45816326530612245,6,1.3333333333333333,493.3333333333333,2,1.6,0.2,0.5555555555555556,3,1,0.15789473684210525,2,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
524,40,0,676,9,4,4,86,3,1,1,2018,21831,3,14,3,2,0,15,3,1,5,4,1,0,2018,7.610357618312838,5,5,1,15,0.7445578231292517,3,0.3333333333333333,134.53333333333333,1,0.19999999999999996,0.2,0.3333333333333333,1,1,0.21428571428571427,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
525,27,0,1055,2,4,1,47,3,2,4,4227,4658,0,18,3,2,1,4,2,3,3,2,2,2,4227,8.349484346990128,3,3,2,4,0.13401360544217686,0,-0.6666666666666666,1056.75,3,1.6,0.6666666666666666,0.75,2,1,0.16666666666666666,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
526,42,0,469,2,2,4,35,3,4,1,17665,14399,0,17,3,4,1,23,3,3,22,6,13,7,17665,9.779397167305078,22,20,13,23,0.904421768707483,0,-0.6666666666666666,768.0434782608696,3,2.8,0.5909090909090909,0.9565217391304348,3,1,0.17647058823529413,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
527,36,1,660,15,3,1,81,3,2,3,4834,7858,7,14,3,2,1,9,3,2,1,0,0,0,4834,8.483636407887394,1,1,0,9,0.45816326530612245,7,1.6666666666666667,537.1111111111111,2,2.0,0.0,0.1111111111111111,1,1,0.21428571428571427,1,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
528,29,0,1329,7,3,3,82,3,2,4,6623,4204,1,11,3,2,2,6,2,3,6,0,1,0,6623,8.798454696065095,6,6,1,6,0.2578231292517007,1,-0.3333333333333333,1103.8333333333333,2,2.0,0.16666666666666666,1.0,2,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
529,37,0,482,3,3,3,36,3,3,3,9434,9606,1,15,3,3,1,10,2,3,10,7,7,8,9434,9.152181457802651,10,10,7,10,0.5595238095238095,1,-0.3333333333333333,943.4,3,1.6,0.7,1.0,0,1,0.2,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
530,32,0,1259,2,4,4,95,3,1,2,1393,24852,1,12,3,1,0,1,2,3,1,0,0,0,1393,7.2399325913204695,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,1393.0,3,1.0,0.0,1.0,1,1,0.25,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
531,40,0,1416,2,2,1,49,3,5,3,19436,5949,0,19,3,4,1,22,5,3,21,7,3,9,19436,9.874933745118067,21,20,3,22,0.889795918367347,0,-0.6666666666666666,883.4545454545455,3,3.6,0.14285714285714285,0.9545454545454546,1,1,0.15789473684210525,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
532,58,1,286,2,4,4,31,3,5,2,19246,25761,7,12,3,4,0,40,2,3,31,15,13,8,19246,9.865110483415124,31,20,13,40,0.9996598639455783,7,1.6666666666666667,481.15,2,2.0,0.41935483870967744,0.775,2,1,0.25,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True
533,38,0,594,2,2,3,75,2,1,2,2468,15963,4,14,3,2,1,9,4,2,6,1,0,5,2468,7.81156848934518,6,6,0,9,0.45816326530612245,4,0.6666666666666666,274.22222222222223,2,0.8,0.0,0.6666666666666666,0,2,0.21428571428571427,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
534,40,0,1308,14,3,3,44,2,5,3,19626,17544,1,14,3,1,0,21,2,4,20,7,4,9,19626,9.88466144828608,20,20,4,21,0.8710884353741497,1,-0.3333333333333333,934.5714285714286,4,3.6,0.2,0.9523809523809523,2,1,0.21428571428571427,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
535,38,0,397,2,2,4,54,2,3,3,7756,14199,3,19,3,4,1,10,6,4,5,4,0,2,7756,8.956350940490871,5,5,0,10,0.5595238095238095,3,0.3333333333333333,775.6,3,2.2,0.0,0.5,1,1,0.15789473684210525,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
536,30,0,1339,5,3,2,41,3,3,4,9419,8053,2,12,3,3,1,12,2,3,10,9,7,4,9419,9.150590367570409,10,10,7,12,0.669047619047619,2,0.0,784.9166666666666,3,1.2,0.7,0.8333333333333334,1,1,0.25,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
537,33,1,118,16,3,1,69,3,2,1,5324,26507,5,15,3,3,0,6,3,3,3,2,0,2,5324,8.580167990577626,3,3,0,6,0.2578231292517007,5,1.0,887.3333333333334,3,1.6,0.0,0.5,2,1,0.2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
538,35,0,819,18,5,2,48,4,2,1,5208,26312,1,11,3,4,0,16,2,3,16,15,1,10,5208,8.558143177745192,16,16,1,16,0.7707482993197279,1,-0.3333333333333333,325.5,3,-1.0,0.0625,1.0,3,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
539,31,0,979,1,4,3,90,1,2,3,4345,4381,0,12,3,4,1,6,2,3,5,4,1,4,4345,8.377011160816375,5,5,1,6,0.2578231292517007,0,-0.6666666666666666,724.1666666666666,3,1.2,0.2,0.8333333333333334,1,0,0.25,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
540,30,0,879,9,2,3,72,3,2,3,4695,12858,7,18,3,3,0,10,3,3,8,4,1,7,4695,8.454466361507933,8,8,1,10,0.5595238095238095,7,1.6666666666666667,469.5,2,1.2,0.125,0.8,0,0,0.16666666666666666,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
541,32,0,964,1,2,1,34,1,2,2,6735,12147,6,15,3,2,0,10,2,3,0,0,0,0,6735,8.815221555922163,0,1,0,10,0.5595238095238095,6,1.3333333333333333,673.5,3,2.0,0.0,0.0,0,1,0.2,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
542,41,0,548,9,4,3,94,3,1,1,2289,20520,1,20,4,2,2,5,2,3,5,3,0,4,2289,7.736307096548285,5,5,0,5,0.18537414965986396,1,-0.3333333333333333,457.8,3,0.4,0.0,1.0,1,1,0.2,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543,59,0,1324,3,3,3,81,4,1,1,2670,9964,4,20,4,1,3,12,3,2,1,0,0,0,2670,7.890208213109961,1,1,0,12,0.669047619047619,4,0.6666666666666666,222.5,1,1.0,0.0,0.08333333333333333,0,1,0.2,3,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
544,49,1,1475,28,2,1,97,2,2,1,4284,22710,3,20,4,1,0,20,2,3,4,3,1,3,4284,8.36287583103188,4,4,1,20,0.8493197278911565,3,0.3333333333333333,214.2,3,1.4,0.25,0.2,0,2,0.2,3,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
545,33,0,516,8,5,4,69,3,2,3,6388,22049,2,17,3,1,0,14,6,3,0,0,0,0,6388,8.762333040602343,0,1,0,14,0.7204081632653061,2,0.0,456.2857142857143,2,2.0,0.0,0.0,2,1,0.17647058823529413,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
546,28,0,736,26,3,3,48,2,2,1,4724,24232,1,11,3,3,1,5,0,3,5,3,0,4,4724,8.460622839927844,5,5,0,5,0.18537414965986396,1,-0.3333333333333333,944.8,3,1.4,0.0,1.0,2,1,0.2727272727272727,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
547,36,0,325,10,4,4,63,3,3,3,7094,5747,3,12,3,1,0,10,0,3,7,7,1,7,7094,8.867145589594143,7,7,1,10,0.5595238095238095,3,0.3333333333333333,709.4,3,1.6,0.14285714285714285,0.7,2,1,0.25,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
548,50,0,410,28,3,4,39,2,3,1,10854,16586,4,13,3,2,1,20,3,3,3,2,2,0,10854,9.292381082312392,3,3,2,20,0.8493197278911565,4,0.6666666666666666,542.7,2,2.6,0.6666666666666666,0.15,1,1,0.23076923076923078,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
549,28,1,103,24,3,3,50,2,1,3,2028,12947,5,14,3,2,0,6,4,3,4,2,0,3,2028,7.615298339825815,4,4,0,6,0.2578231292517007,5,1.0,338.0,2,0.6,0.0,0.6666666666666666,1,1,0.21428571428571427,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
550,26,1,575,3,1,3,73,3,1,1,3102,6582,0,22,4,3,0,7,2,3,6,4,0,4,3102,8.04012466444838,6,6,0,7,0.32789115646258504,0,-0.6666666666666666,443.14285714285717,3,0.19999999999999996,0.0,0.8571428571428571,2,2,0.18181818181818182,1,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
551,31,0,1188,20,2,4,45,3,2,3,6932,24406,1,13,3,4,1,9,2,2,9,8,0,0,6932,8.84404789894249,9,9,0,9,0.45816326530612245,1,-0.3333333333333333,770.2222222222222,2,0.3999999999999999,0.0,1.0,1,0,0.23076923076923078,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
552,40,0,1094,28,3,3,58,1,3,1,10932,11373,3,15,3,3,1,20,2,3,1,0,0,1,10932,9.299541017434485,1,1,0,20,0.8493197278911565,3,0.3333333333333333,546.6,3,3.0,0.0,0.05,2,0,0.2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
553,27,0,1134,16,4,3,37,3,1,2,2811,12086,9,14,3,2,1,4,2,3,2,2,2,2,2811,7.941651252930556,2,2,2,4,0.13401360544217686,9,2.3333333333333335,702.75,3,0.6,1.0,0.5,0,1,0.21428571428571427,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
554,50,0,1115,1,3,1,73,3,5,2,18172,9755,3,19,3,1,0,28,1,2,8,3,0,7,18172,9.807692255081262,8,8,0,28,0.9527210884353742,3,0.3333333333333333,649.0,1,4.4,0.0,0.2857142857142857,1,2,0.15789473684210525,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
555,32,0,977,2,3,4,45,3,2,2,5470,25518,0,13,3,3,2,10,4,2,9,5,1,6,5470,8.607216694063826,9,9,1,10,0.5595238095238095,0,-0.6666666666666666,547.0,2,1.0,0.1111111111111111,0.9,1,1,0.23076923076923078,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
556,33,1,1277,15,1,2,56,3,3,3,13610,24619,7,12,3,4,0,15,2,4,7,6,7,7,13610,9.518633568332074,7,7,7,15,0.7445578231292517,7,1.6666666666666667,907.3333333333334,3,1.8,1.0,0.4666666666666667,1,1,0.25,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
557,46,0,1034,18,1,1,86,3,3,3,10527,8984,5,11,3,4,0,28,3,2,2,2,1,2,10527,9.261793653565098,2,2,1,28,0.9527210884353742,5,1.0,375.9642857142857,2,2.6,0.5,0.07142857142857142,1,2,0.2727272727272727,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
558,33,1,1017,25,3,1,55,2,1,2,2313,2993,4,20,4,2,0,5,0,3,2,2,2,2,2313,7.746732907753622,2,2,2,5,0.18537414965986396,4,0.6666666666666666,462.6,2,0.6,1.0,0.4,0,1,0.2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
559,37,0,397,7,4,1,30,3,3,3,13664,25258,4,13,3,1,0,16,3,4,5,2,0,2,13664,9.522593098362169,5,5,0,16,0.7707482993197279,4,0.6666666666666666,854.0,4,2.6,0.0,0.3125,2,1,0.23076923076923078,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
560,23,0,977,10,3,4,45,4,1,3,2073,12826,2,16,3,4,1,4,2,3,2,2,2,2,2073,7.637234388789473,2,2,2,4,0.13401360544217686,2,0.0,518.25,3,0.6,1.0,0.5,1,1,0.1875,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
